athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Aldo Secco,association football,1937-02-13T00:00:00Z,2017-08-12T00:00:00Z
Aldo Silvagna,association football,1938-02-20T00:00:00Z,2024-09-21T00:00:00Z
Aldo Spivach,association football,1909-01-15T00:00:00Z,1968-01-06T00:00:00Z
Aldo Valentini,association football,1937-11-25T00:00:00Z,2009-10-24T00:00:00Z
Aldo Valentini,association football,1938-11-25T00:00:00Z,2009-10-24T00:00:00Z
Aldo Vettori,association football,1903-10-02T00:00:00Z,1996-05-05T00:00:00Z
Aldo Vollono,association football,1906-08-03T00:00:00Z,1946-06-05T00:00:00Z
Aldo Zenhäusern,ice hockey,1951-08-03T00:00:00Z,2012-01-09T00:00:00Z
Aldwin Ferguson,association football,1935-03-23T00:00:00Z,2008-08-28T00:00:00Z
Aleardo Nani,association football,1931-07-06T00:00:00Z,2013-10-08T00:00:00Z
Alec Acton,association football,1938-11-12T00:00:00Z,1994-01-01T00:00:00Z
Alec Albiston,Australian rules football,1917-11-16T00:00:00Z,1998-04-13T00:00:00Z
Alec Ashworth,association football,1939-10-01T00:00:00Z,1995-01-01T00:00:00Z
Alec Birrell,Australian rules football,1885-01-24T00:00:00Z,1948-05-11T00:00:00Z
Alec Blakeman,association football,1936-04-01T00:00:00Z,1994-01-01T00:00:00Z
Alec Boden,association football,1925-08-13T00:00:00Z,2011-01-24T00:00:00Z
Alec Boswell Timms,Australian rules football,1872-03-02T00:00:00Z,1922-05-05T00:00:00Z
Alec Brader,association football,1942-10-06T00:00:00Z,2024-10-27T00:00:00Z
Alec Brady,association football,1865-04-02T00:00:00Z,1913-10-19T00:00:00Z
Alec Cheyne,association football,1907-04-28T00:00:00Z,1983-07-05T00:00:00Z
Alec Connell,ice hockey,1902-02-08T00:00:00Z,1958-05-10T00:00:00Z
Alec Crozier,Australian rules football,1904-07-09T00:00:00Z,1974-06-16T00:00:00Z
Alec Davies,association football,1920-05-21T00:00:00Z,1998-02-01T00:00:00Z
Alec Denney,Australian rules football,1926-06-24T00:00:00Z,2004-04-26T00:00:00Z
Alec Dick,association football,1865-01-01T00:00:00Z,1925-01-01T00:00:00Z
Alec Donald,association football,1900-05-29T00:00:00Z,1949-01-01T00:00:00Z
Alec Eason,Australian rules football,1889-11-08T00:00:00Z,1956-05-05T00:00:00Z
Alec Elliot Murray,association football,1923-10-08T00:00:00Z,1994-08-24T00:00:00Z
Alec Farley,association football,1925-05-11T00:00:00Z,2010-02-23T00:00:00Z
Alec Farmer,association football,1908-10-09T00:00:00Z,1986-01-01T00:00:00Z
Alec Farrall,association football,1936-03-03T00:00:00Z,2025-05-20T00:00:00Z
Alec Farrow,Australian rules football,1894-02-08T00:00:00Z,1955-09-15T00:00:00Z
Alec Fyfe,Australian rules football,1909-08-12T00:00:00Z,1973-12-01T00:00:00Z
Alec Gaskell,association football,1932-07-30T00:00:00Z,2014-03-14T00:00:00Z
Alec Gillies,association football,1875-06-14T00:00:00Z,1932-01-01T00:00:00Z
Alec Gray,Australian rules football,1891-05-12T00:00:00Z,1945-07-26T00:00:00Z
Alec Hall,association football,1909-09-17T00:00:00Z,1992-01-01T00:00:00Z
Alec Hardie,association football,1900-04-15T00:00:00Z,1975-01-01T00:00:00Z
Alec Hellewell,association football,1880-01-01T00:00:00Z,1934-01-01T00:00:00Z
Alec Herd,association football,1911-11-08T00:00:00Z,1982-08-21T00:00:00Z
Alec Hooper,association football,1900-01-05T00:00:00Z,1978-01-01T00:00:00Z
Alec Ingwersen,Australian rules football,1941-07-27T00:00:00Z,2016-09-21T00:00:00Z
Alec Jackson,association football,1937-05-29T00:00:00Z,2023-08-10T00:00:00Z
Alec Jackson,association football,1921-10-02T00:00:00Z,2010-05-22T00:00:00Z
Alec Kay,association football,1879-01-01T00:00:00Z,1917-02-15T00:00:00Z
Alec King,Australian rules football,1874-06-01T00:00:00Z,1954-05-19T00:00:00Z
Alec Leslie,association football,1902-04-01T00:00:00Z,1974-01-01T00:00:00Z
Alec Linwood,association football,1920-03-13T00:00:00Z,2003-10-23T00:00:00Z
Alec Logan,association football,1882-01-01T00:00:00Z,1918-10-10T00:00:00Z
Alec Mackie,association football,1903-02-23T00:00:00Z,1984-06-01T00:00:00Z
Alec Mathieson,Australian rules football,1921-05-11T00:00:00Z,2022-05-13T00:00:00Z
Alec McCartney,association football,1879-11-14T00:00:00Z,1968-07-21T00:00:00Z
Alec McClure,association football,1892-04-03T00:00:00Z,1973-08-01T00:00:00Z
Alec McCue,association football,1927-11-25T00:00:00Z,1989-01-01T00:00:00Z
Alec McDonald,Australian rules football,1882-08-30T00:00:00Z,1942-08-21T00:00:00Z
Alec McKenzie,Australian rules football,1882-07-04T00:00:00Z,1968-05-27T00:00:00Z
Alec McNair,association football,1883-12-26T00:00:00Z,1951-11-18T00:00:00Z
Alec Mercer,association football,1891-09-12T00:00:00Z,1977-01-01T00:00:00Z
Alec Milne,association football,1889-09-29T00:00:00Z,1970-01-01T00:00:00Z
Alec Morgan,Australian rules football,1908-06-05T00:00:00Z,1957-03-10T00:00:00Z
Alec Moyse,association football,1935-08-05T00:00:00Z,1994-01-01T00:00:00Z
Alec Mutch,Australian rules football,1889-03-31T00:00:00Z,1960-05-30T00:00:00Z
Alec Ormiston,association football,1884-03-01T00:00:00Z,1952-01-01T00:00:00Z
Alec Peak,Australian rules football,1916-11-11T00:00:00Z,1997-11-08T00:00:00Z
Alec Proudfoot,Australian rules football,1906-09-14T00:00:00Z,1995-06-24T00:00:00Z
Alec Reid,association football,1897-02-09T00:00:00Z,1969-11-03T00:00:00Z
Alec Ross,association football,1902-01-01T00:00:00Z,1985-01-01T00:00:00Z
Alec Roxburgh,association football,1910-09-19T00:00:00Z,1985-12-05T00:00:00Z
Alec Sloan,Australian rules football,1870-12-12T00:00:00Z,1938-06-29T00:00:00Z
Alec Smith,association football,1873-11-07T00:00:00Z,1908-01-01T00:00:00Z
Alec Stewart,Australian rules football,1915-02-22T00:00:00Z,1976-11-17T00:00:00Z
Alec Stock,association football,1917-03-30T00:00:00Z,2001-04-16T00:00:00Z
Alec Talbot,association football,1902-07-13T00:00:00Z,1975-08-13T00:00:00Z
Alec Tayler,Australian rules football,1892-05-16T00:00:00Z,1964-10-30T00:00:00Z
Alec Thomson,association football,1901-01-01T00:00:00Z,1975-11-12T00:00:00Z
Alec Thurlow,association football,1922-02-24T00:00:00Z,1956-03-05T00:00:00Z
Alec Vary,Australian rules football,1908-01-03T00:00:00Z,1977-03-28T00:00:00Z
Alec Wallace,association football,1872-01-01T00:00:00Z,1950-01-01T00:00:00Z
Alec Wallace,Australian rules football,1881-07-31T00:00:00Z,1954-06-30T00:00:00Z
Alec Woods,Australian rules football,1881-09-14T00:00:00Z,1939-06-13T00:00:00Z
Alec Young,association football,1925-10-20T00:00:00Z,2010-03-02T00:00:00Z
Aled Owen,association football,1934-01-07T00:00:00Z,2022-08-05T00:00:00Z
Aled Williams,association football,1933-06-14T00:00:00Z,2005-12-08T00:00:00Z
Aleixo Pereira,association football,1921-04-09T00:00:00Z,1962-04-14T00:00:00Z
Alejandro Carbonell,association football,1905-11-09T00:00:00Z,1965-09-08T00:00:00Z
Alejandro De los Santos,association football,1902-05-17T00:00:00Z,1982-01-01T00:00:00Z
Alejandro Elordi,association football,1894-02-26T00:00:00Z,2000-01-01T00:00:00Z
Alejandro Elordi,association football,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z
Alejandro Giuntini,association football,1964-07-10T00:00:00Z,2016-07-14T00:00:00Z
Alejandro González Ramírez,association football,1915-03-17T00:00:00Z,1953-07-05T00:00:00Z
Alejandro Guerrero,association football,1958-01-01T00:00:00Z,1997-04-04T00:00:00Z
Alejandro Guzmán,association football,1941-01-11T00:00:00Z,2004-08-23T00:00:00Z
Alejandro Izquierdo,association football,1955-01-17T00:00:00Z,2023-05-31T00:00:00Z
Alejandro Lombardini,association football,1919-02-19T00:00:00Z,2002-06-01T00:00:00Z
Alejandro Morera Soto,association football,1909-07-14T00:00:00Z,1995-03-26T00:00:00Z
Alejandro Orfila,association football,1925-03-09T00:00:00Z,2021-06-09T00:00:00Z
Alejandro Otero Campaña,association football,1930-01-01T00:00:00Z,2013-08-13T00:00:00Z
Alejandro Peñaranda,association football,1993-11-04T00:00:00Z,2018-06-01T00:00:00Z
Alejandro Ramírez Monroy,association football,1953-09-21T00:00:00Z,2025-06-04T00:00:00Z
Alejandro Rodríguez Apolinario,association football,1892-10-01T00:00:00Z,1972-10-28T00:00:00Z
Alejandro Romahn,association football,1949-03-16T00:00:00Z,2023-02-19T00:00:00Z
Alejandro Ruidíaz,association football,1969-09-03T00:00:00Z,2006-03-26T00:00:00Z
Alejandro Sabella,association football,1954-11-05T00:00:00Z,2020-12-08T00:00:00Z
Alejandro Sagarduy Sarriá,association football,1961-05-07T00:00:00Z,2018-11-30T00:00:00Z
Alejandro Scopelli,association football,1908-05-12T00:00:00Z,1987-10-23T00:00:00Z
Alejandro Semenewicz,association football,1949-06-01T00:00:00Z,2024-04-01T00:00:00Z
Alejandro Silva Vilches,association football,1947-12-31T00:00:00Z,2018-12-21T00:00:00Z
Alejandro Trujillo,association football,1952-03-26T00:00:00Z,2020-01-06T00:00:00Z
Alejandro Villanueva,association football,1908-06-04T00:00:00Z,1944-04-11T00:00:00Z
Alejandro de la Sota Eizaguirre,association football,1881-01-01T00:00:00Z,1963-02-08T00:00:00Z
Aleko Yordan,association football,1938-01-10T00:00:00Z,2019-09-21T00:00:00Z
Alekos Alexiadis,association football,1945-09-03T00:00:00Z,2025-03-11T00:00:00Z
Alekos Chatzistavridis,association football,1915-01-01T00:00:00Z,1998-01-01T00:00:00Z
Alekos Papadopoulos (footballer),association football,1951-06-05T00:00:00Z,2007-02-06T00:00:00Z
Alekos Sofianidis,association football,1933-08-03T00:00:00Z,2010-07-06T00:00:00Z
Aleksandar Aranđelović,association football,1920-12-18T00:00:00Z,1999-09-08T00:00:00Z
Aleksandar Atanacković,association football,1920-04-29T00:00:00Z,2005-03-12T00:00:00Z
Aleksandar Benko,association football,1925-02-16T00:00:00Z,1991-05-26T00:00:00Z
Aleksandar Ivoš,association football,1931-06-28T00:00:00Z,2020-12-24T00:00:00Z
Aleksandar Jončić,association football,1935-04-09T00:00:00Z,2018-03-27T00:00:00Z
Aleksandar Kostov,association football,1938-03-02T00:00:00Z,2019-04-15T00:00:00Z
Aleksandar Kostov,association football,1938-03-05T00:00:00Z,2019-04-15T00:00:00Z
Aleksandar Kozlina,association football,1938-12-20T00:00:00Z,2013-04-10T00:00:00Z
Aleksandar Miličić,association football,1946-01-01T00:00:00Z,2021-03-12T00:00:00Z
Aleksandar Pandovski,association football,1991-08-13T00:00:00Z,2015-08-08T00:00:00Z
Aleksandar Petaković,association football,1930-02-06T00:00:00Z,2011-04-12T00:00:00Z
Aleksandar Petrović,association football,1914-09-08T00:00:00Z,1987-07-31T00:00:00Z
Aleksandar Popov,association football,1920-10-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/cb225520f10bef80d83439a6c0665844
Aleksandar Shalamanov,association football,1941-09-04T00:00:00Z,2021-10-25T00:00:00Z
Aleksandar Tirnanić,association football,1910-07-15T00:00:00Z,1992-12-13T00:00:00Z
Aleksandar Tomašević,association football,1908-11-19T00:00:00Z,1988-02-21T00:00:00Z
Aleksandar Vasilev,association football,1936-05-19T00:00:00Z,1967-07-23T00:00:00Z
Aleksandar Zelenović,association football,1971-10-17T00:00:00Z,1995-01-01T00:00:00Z
Aleksandar Živković,association football,1912-12-25T00:00:00Z,2000-02-25T00:00:00Z
Aleksander Bilewicz,association football,1946-10-26T00:00:00Z,2023-04-05T00:00:00Z
Aleksander Czachor,association football,1923-04-29T00:00:00Z,2001-07-29T00:00:00Z
Aleksander Dziurowicz,association football,1930-09-24T00:00:00Z,1992-11-23T00:00:00Z
Aleksander Hradecki,association football,1928-12-03T00:00:00Z,2018-12-16T00:00:00Z
Aleksander Hradecki,association football,1928-12-03T00:00:00Z,2018-12-17T00:00:00Z
Aleksander Kahane,association football,1906-05-30T00:00:00Z,1964-01-01T00:00:00Z
Aleksander Kalvet,association football,1904-02-11T00:00:00Z,1970-03-13T00:00:00Z
Aleksander Komarov,ice hockey,1923-06-25T00:00:00Z,2013-11-22T00:00:00Z
Aleksander Komarov,ice hockey,1923-07-25T00:00:00Z,2013-11-22T00:00:00Z
Aleksander Kowalski,ice hockey,1902-10-07T00:00:00Z,1940-04-03T00:00:00Z
Aleksander Kupcewicz,association football,1923-04-01T00:00:00Z,1983-10-25T00:00:00Z
Aleksander Kõss,association football,1919-01-01T00:00:00Z,1944-09-20T00:00:00Z
Aleksander Mandziara,association football,1940-08-16T00:00:00Z,2015-09-02T00:00:00Z
Aleksander Mysiak,association football,1908-09-17T00:00:00Z,1986-01-01T00:00:00Z
Aleksander Mägi,association football,1897-01-03T00:00:00Z,1956-11-30T00:00:00Z
Aleksander Olejniczak,association football,1930-06-08T00:00:00Z,2012-02-15T00:00:00Z
Aleksander Pychowski,association football,1903-11-03T00:00:00Z,1943-10-20T00:00:00Z
Aleksander Reichenberg,ice hockey,1992-06-13T00:00:00Z,2024-05-05T00:00:00Z
Aleksander Sapelkin,ice hockey,1947-02-24T00:00:00Z,2005-11-06T00:00:00Z
Aleksander Suchanek,association football,1936-06-09T00:00:00Z,2007-01-01T00:00:00Z
Aleksander Szenajch,association football,1904-08-26T00:00:00Z,1987-06-05T00:00:00Z
Aleksander Słuczanowski,ice hockey,1900-09-13T00:00:00Z,1942-09-11T00:00:00Z
Aleksander Tupalski,association football,1900-10-05T00:00:00Z,1980-01-09T00:00:00Z
Aleksander Tupalski,ice hockey,1900-10-05T00:00:00Z,1980-01-09T00:00:00Z
Aleksander Zaczyński,association football,1941-01-31T00:00:00Z,2004-10-29T00:00:00Z
Aleksander Zaranek,association football,1908-11-25T00:00:00Z,1996-06-02T00:00:00Z
Aleksandr Abramov,association football,1913-05-26T00:00:00Z,1993-05-17T00:00:00Z
Aleksandr Abramov,association football,1916-01-04T00:00:00Z,1987-11-19T00:00:00Z
Aleksandr Adisman,association football,1905-10-26T00:00:00Z,1982-11-06T00:00:00Z
Aleksandr Almetov,ice hockey,1940-01-18T00:00:00Z,1992-09-21T00:00:00Z
Aleksandr Apshev,association football,1939-12-19T00:00:00Z,1991-12-17T00:00:00Z
Aleksandr Averyanov,association football,1948-10-01T00:00:00Z,2021-06-15T00:00:00Z
Aleksandr Azarov,association football,1923-09-25T00:00:00Z,2006-02-24T00:00:00Z
Aleksandr Barinev,ice hockey,1952-04-09T00:00:00Z,2021-02-27T00:00:00Z
Aleksandr Barketov,association football,1954-12-15T00:00:00Z,1997-10-06T00:00:00Z
Aleksandr Belousov,ice hockey,1953-09-16T00:00:00Z,2007-05-17T00:00:00Z
Aleksandr Berketov,association football,1975-12-24T00:00:00Z,2022-06-01T00:00:00Z
Aleksandr Bibichev,association football,1940-06-06T00:00:00Z,2022-04-25T00:00:00Z
Aleksandr Biryulin,association football,1931-02-09T00:00:00Z,2008-08-03T00:00:00Z
Aleksandr Bogatyryov,association football,1963-03-06T00:00:00Z,2009-07-12T00:00:00Z
Aleksandr Borisow,association football,1899-09-12T00:00:00Z,1983-10-30T00:00:00Z
Aleksandr Borisow,association football,1926-01-01T00:00:00Z,1983-10-30T00:00:00Z
Aleksandr Chechyotkin,association football,1944-07-03T00:00:00Z,2016-06-22T00:00:00Z
Aleksandr Cherepanov,ice hockey,1929-09-08T00:00:00Z,1989-02-20T00:00:00Z
Aleksandr Chumakov,association football,1948-05-05T00:00:00Z,2012-07-08T00:00:00Z
Aleksandr Danilov,association football,http://www.wikidata.org/.well-known/genid/011ea9763ac8633c62ae0d849d97f53e,http://www.wikidata.org/.well-known/genid/cd11da057f813931579f27864ac40ce8
Aleksandr Dashkevich,association football,1952-08-04T00:00:00Z,2020-12-21T00:00:00Z
Aleksandr Deryomov,association football,1949-10-28T00:00:00Z,2004-01-01T00:00:00Z
Aleksandr Donder,association football,1946-06-09T00:00:00Z,2015-01-26T00:00:00Z
Aleksandr Dyachenko,association football,1918-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/ebaf5792dc47a60f5a5a938857a52013
Aleksandr Dyomin,association football,1903-04-14T00:00:00Z,1979-10-24T00:00:00Z
Aleksandr Eroshin,association football,1922-08-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/c211bb2ef62c0f3df60da1af533a6b8a
Aleksandr Fadeev,ice hockey,1945-06-17T00:00:00Z,2021-03-08T00:00:00Z
Aleksandr Fedorov,association football,1914-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/e1a9af5a46e5f6869a34ce0a6f523f16
Aleksandr Fedorov,association football,1916-08-19T00:00:00Z,1996-06-27T00:00:00Z
Aleksandr Fedotov,ice hockey,1944-11-04T00:00:00Z,2021-05-17T00:00:00Z
Aleksandr Filippov,association football,1892-01-01T00:00:00Z,1962-01-01T00:00:00Z
Aleksandr Fyodorov,association football,1970-08-25T00:00:00Z,2022-01-26T00:00:00Z
Aleksandr Galkin,association football,1948-09-05T00:00:00Z,2018-11-04T00:00:00Z
Aleksandr Golodubov,association football,1941-10-25T00:00:00Z,2000-12-11T00:00:00Z
Aleksandr Golovkin,association football,1913-12-23T00:00:00Z,1977-05-06T00:00:00Z
Aleksandr Goraszniak,association football,1916-12-17T00:00:00Z,1976-11-01T00:00:00Z
Aleksandr Gridyushko,association football,1961-01-28T00:00:00Z,1998-01-01T00:00:00Z
Aleksandr Grigoryev,association football,1943-02-06T00:00:00Z,1971-10-11T00:00:00Z
Aleksandr Grigoryev,association football,1915-09-08T00:00:00Z,http://www.wikidata.org/.well-known/genid/a120a86967c050cceb6dd8d240c3c165
Aleksandr Grishin,association football,1933-04-15T00:00:00Z,2005-02-05T00:00:00Z
Aleksandr Gryazin,association football,1974-08-23T00:00:00Z,2017-01-01T00:00:00Z
Aleksandr Gusev,ice hockey,1947-01-21T00:00:00Z,2020-07-22T00:00:00Z
Aleksandr Igumnov,association football,1908-07-28T00:00:00Z,1988-03-14T00:00:00Z
Aleksandr Ilyichyov,association football,1913-04-09T00:00:00Z,1988-08-18T00:00:00Z
Aleksandr Irkhin,association football,1954-01-10T00:00:00Z,2019-05-18T00:00:00Z
Aleksandr Ivankov,association football,1949-10-17T00:00:00Z,2004-06-06T00:00:00Z
Aleksandr Ivanov,association football,1928-04-14T00:00:00Z,1997-03-29T00:00:00Z
Aleksandr Ivanov,association football,1953-01-29T00:00:00Z,2012-12-12T00:00:00Z
Aleksandr Kabanov,ice hockey,1957-03-08T00:00:00Z,2018-10-17T00:00:00Z
Aleksandr Kadeykin,association football,1957-08-31T00:00:00Z,2008-03-14T00:00:00Z
Aleksandr Karakin,association football,1991-03-06T00:00:00Z,2023-05-12T00:00:00Z
Aleksandr Keller,association football,1911-05-17T00:00:00Z,1983-01-19T00:00:00Z
Aleksandr Khandokhin,association football,1972-07-22T00:00:00Z,2011-08-01T00:00:00Z
Aleksandr Khlistun,wrestling,1916-11-23T00:00:00Z,1991-04-14T00:00:00Z
Aleksandr Khokhryakov,association football,1945-07-03T00:00:00Z,1998-02-04T00:00:00Z
Aleksandr Kimalov,association football,1948-08-28T00:00:00Z,1973-08-25T00:00:00Z
Aleksandr Kirillov,association football,1947-09-08T00:00:00Z,2006-09-21T00:00:00Z
Aleksandr Kisten,association football,1957-01-17T00:00:00Z,2004-04-02T00:00:00Z
Aleksandr Klimachev,association football,1932-06-07T00:00:00Z,1996-09-18T00:00:00Z
Aleksandr Kochetkov,association football,1933-10-28T00:00:00Z,2015-07-01T00:00:00Z
Aleksandr Kogutich,association football,1970-02-25T00:00:00Z,2021-01-24T00:00:00Z
Aleksandr Kolpovski,association football,1953-02-27T00:00:00Z,2015-09-23T00:00:00Z
Aleksandr Komissarov,association football,1950-08-26T00:00:00Z,2025-02-17T00:00:00Z
Aleksandr Korchenov,association football,1949-08-04T00:00:00Z,1979-08-11T00:00:00Z
Aleksandr Kornev,association football,1983-07-01T00:00:00Z,2018-10-13T00:00:00Z
Aleksandr Korolyov,association football,1953-12-15T00:00:00Z,2006-01-01T00:00:00Z
Aleksandr Korotkov,association football,1913-06-23T00:00:00Z,2001-10-21T00:00:00Z
Aleksandr Kosolapov,association football,1954-10-15T00:00:00Z,2005-10-05T00:00:00Z
Aleksandr Kosolapov,association football,1954-10-15T00:00:00Z,2005-10-06T00:00:00Z
Aleksandr Kotov,association football,1949-05-21T00:00:00Z,2009-10-25T00:00:00Z
Aleksandr Kotrikadze,association football,1930-12-03T00:00:00Z,1998-08-19T00:00:00Z
Aleksandr Kovalyov,association football,1980-05-13T00:00:00Z,2005-07-13T00:00:00Z
Aleksandr Kozachinsky,association football,1903-07-29T00:00:00Z,1943-01-08T00:00:00Z
Aleksandr Kozhukhov,association football,1965-08-29T00:00:00Z,1996-10-13T00:00:00Z
Aleksandr Kozlov,association football,1993-03-19T00:00:00Z,2022-07-15T00:00:00Z
Aleksandr Krasov,association football,1966-06-13T00:00:00Z,2003-01-01T00:00:00Z
Aleksandr Kravs,association football,1942-05-25T00:00:00Z,2012-12-30T00:00:00Z
Aleksandr Krivoborodov,association football,1942-01-01T00:00:00Z,1997-01-01T00:00:00Z
