athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Adeola Aboyade-Cole,athletics,1950-03-20T00:00:00Z,1989-03-17T00:00:00Z
Adhemar Grijó Filho,swimming,1931-10-18T00:00:00Z,2020-08-23T00:00:00Z
Adhemar da Silva,athletics,1927-09-29T00:00:00Z,2001-01-12T00:00:00Z
Adin Talbar,athletics,1921-10-08T00:00:00Z,2013-09-06T00:00:00Z
Adine Masson,tennis,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z
Adlin Mair-Clarke,athletics,1941-11-15T00:00:00Z,2020-04-06T00:00:00Z
Adolf Aebersold,athletics,1909-03-29T00:00:00Z,http://www.wikidata.org/.well-known/genid/540b0245b968297bb454dfec0272bb72
Adolf Ambrož,gymnastics,1890-08-30T00:00:00Z,http://www.wikidata.org/.well-known/genid/30665c0d3dd217a06b262f6e67901ef4
Adolf Andersson,swimming,1888-06-23T00:00:00Z,1985-07-01T00:00:00Z
Adolf Broese van Groenou,tennis,1880-01-04T00:00:00Z,1961-05-19T00:00:00Z
Adolf Derentowicz,swimming,1935-03-31T00:00:00Z,2007-07-17T00:00:00Z
Adolf Grahn,gymnastics,1841-07-23T00:00:00Z,1916-09-02T00:00:00Z
Adolf Gruber,athletics,1920-05-15T00:00:00Z,1994-01-07T00:00:00Z
Adolf Harder,athletics,1927-02-11T00:00:00Z,2003-04-05T00:00:00Z
Adolf Herskovic,table tennis,1916-04-30T00:00:00Z,2011-02-26T00:00:00Z
Adolf Kittel,athletics,1902-07-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/a3a61e2f32ece19a903032a0d50e4c9e
Adolf Metzner,athletics,1910-04-25T00:00:00Z,1978-03-05T00:00:00Z
Adolf Nelson,athletics,1874-09-22T00:00:00Z,1949-12-07T00:00:00Z
Adolf Reich,athletics,1901-11-15T00:00:00Z,1944-03-09T00:00:00Z
Adolf Rysler,athletics,1893-01-01T00:00:00Z,1949-01-01T00:00:00Z
Adolf Spiess,gymnastics,1810-02-03T00:00:00Z,1858-05-09T00:00:00Z
Adolf Spinnler,athletics,1879-07-18T00:00:00Z,1950-11-20T00:00:00Z
Adolf Turakainen,athletics,1932-03-25T00:00:00Z,1996-10-26T00:00:00Z
Adolf Weidmann,athletics,1901-10-08T00:00:00Z,1997-06-26T00:00:00Z
Adolf Weinacker,athletics,1928-10-29T00:00:00Z,2023-09-11T00:00:00Z
Adolf Šlár,table tennis,1919-02-14T00:00:00Z,1987-04-07T00:00:00Z
Adolf-Ludwig Hanckwitz,gymnastics,1808-08-02T00:00:00Z,1868-04-14T00:00:00Z
Adolfas Akelaitis,athletics,1910-01-16T00:00:00Z,2007-12-21T00:00:00Z
Adolfas Varanauskas,athletics,1934-02-04T00:00:00Z,2007-01-12T00:00:00Z
Adolfo Clouthier,athletics,1909-03-15T00:00:00Z,2001-04-12T00:00:00Z
Adolfo Consolini,athletics,1917-01-05T00:00:00Z,1969-12-20T00:00:00Z
Adolfo Contoli,athletics,1898-02-19T00:00:00Z,1988-01-01T00:00:00Z
Adolfo Covi,tennis,1932-01-01T00:00:00Z,1959-09-06T00:00:00Z
Adolph Kiefer,swimming,1918-06-27T00:00:00Z,2017-05-05T00:00:00Z
Adolph Plummer,athletics,1938-01-03T00:00:00Z,2015-11-30T00:00:00Z
Adolphe Grisel,athletics,1872-12-09T00:00:00Z,1942-12-13T00:00:00Z
Adolphe Groscol,athletics,1904-05-12T00:00:00Z,1985-08-24T00:00:00Z
Adolphe Klingelhoefer,athletics,1880-05-02T00:00:00Z,1956-12-19T00:00:00Z
Adolphe Prier de Saone,athletics,1867-02-21T00:00:00Z,1931-05-02T00:00:00Z
Adriaan Paulen,athletics,1902-10-12T00:00:00Z,1985-05-09T00:00:00Z
Adrian Bey,tennis,1938-05-16T00:00:00Z,2019-07-02T00:00:00Z
Adrian Breacker,athletics,1934-03-28T00:00:00Z,2023-02-23T00:00:00Z
Adrian Gagea,athletics,1941-06-02T00:00:00Z,2020-05-06T00:00:00Z
Adrian Ghioroaie,athletics,1954-04-30T00:00:00Z,2024-03-04T00:00:00Z
Adrian Haydon,table tennis,1911-10-11T00:00:00Z,1973-09-12T00:00:00Z
Adrian Lehmann,athletics,1989-12-16T00:00:00Z,2024-04-20T00:00:00Z
Adrian Metcalfe,athletics,1942-03-02T00:00:00Z,2021-07-02T00:00:00Z
Adrian Quist,tennis,1913-01-23T00:00:00Z,1991-11-17T00:00:00Z
Adrian Quist,tennis,1913-08-04T00:00:00Z,1991-11-17T00:00:00Z
Adriana Camelli,swimming,1928-01-01T00:00:00Z,1996-01-18T00:00:00Z
Adriano Lanza,athletics,1884-01-04T00:00:00Z,1975-01-01T00:00:00Z
Adriano Torres,badminton,1916-01-01T00:00:00Z,1997-01-11T00:00:00Z
Adrie Lasterie,swimming,1943-12-16T00:00:00Z,1991-03-22T00:00:00Z
Adrien Aron,tennis,1902-04-29T00:00:00Z,1969-11-30T00:00:00Z
Adrien Courtois,athletics,1905-11-28T00:00:00Z,1981-01-29T00:00:00Z
Adrien Fauchier Magnan,tennis,1873-11-19T00:00:00Z,1965-08-02T00:00:00Z
Adrien Fauchier Magnan,tennis,1873-11-19T00:00:00Z,1965-08-06T00:00:00Z
Adrienne Beames,athletics,1942-09-07T00:00:00Z,2018-12-27T00:00:00Z
Adul Wanasatith,athletics,1931-06-04T00:00:00Z,http://www.wikidata.org/.well-known/genid/bccccccb6fcd688a6ccd773a67d088f3
Adán Gordón,swimming,1906-06-21T00:00:00Z,1966-03-08T00:00:00Z
Agaath Doorgeest,athletics,1914-03-03T00:00:00Z,1991-12-08T00:00:00Z
Agapito Lozada,swimming,1938-01-01T00:00:00Z,2011-07-29T00:00:00Z
Agata Karczmarek,athletics,1963-11-29T00:00:00Z,2016-07-18T00:00:00Z
Agathon Lepève,athletics,1920-11-15T00:00:00Z,2006-09-24T00:00:00Z
Age van der Zee,athletics,1903-11-11T00:00:00Z,1982-10-30T00:00:00Z
Ageus of Argos,athletics,-0400-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/d6ccda5fceeedee2272dc94883b10fbc
Agga Selmer-Anderssen,tennis,1886-11-28T00:00:00Z,http://www.wikidata.org/.well-known/genid/64e63c4b79ba1b4618393d9f0a4e6777
Aggelos Lambrou,athletics,1912-06-04T00:00:00Z,1992-12-12T00:00:00Z
Aggrey Awori,athletics,1939-02-23T00:00:00Z,2021-07-05T00:00:00Z
Agide Simonazzi,athletics,1896-02-11T00:00:00Z,1978-04-01T00:00:00Z
Agnar Hagen,athletics,1904-11-11T00:00:00Z,1996-02-23T00:00:00Z
Agne Holmström,athletics,1893-12-29T00:00:00Z,1949-10-22T00:00:00Z
Agnes Alkeberg,athletics,1948-04-04T00:00:00Z,2014-11-28T00:00:00Z
Agnes Beckwith,swimming,1861-08-24T00:00:00Z,1951-07-10T00:00:00Z
Agnes Geraghty,swimming,1907-11-26T00:00:00Z,1974-03-01T00:00:00Z
Agnes Griffith,athletics,1969-03-06T00:00:00Z,2015-02-25T00:00:00Z
Agnes Morton,tennis,1872-03-06T00:00:00Z,1952-04-05T00:00:00Z
Agnes Simon,table tennis,1935-06-21T00:00:00Z,2020-08-19T00:00:00Z
Agnes Tirop,athletics,1995-10-23T00:00:00Z,2021-10-13T00:00:00Z
Agnes Tuckey,tennis,1877-07-08T00:00:00Z,1972-05-13T00:00:00Z
Agneta Hannerz,athletics,1936-07-01T00:00:00Z,2018-06-09T00:00:00Z
Agnete Friis,tennis,1920-01-01T00:00:00Z,2013-02-04T00:00:00Z
Agnete Friis,golf,1920-01-01T00:00:00Z,2013-02-04T00:00:00Z
Agnete Friis,badminton,1920-01-01T00:00:00Z,2013-02-04T00:00:00Z
Agnete Goldschmidt,tennis,1899-08-04T00:00:00Z,1965-09-17T00:00:00Z
Agnete Olsen,swimming,1909-12-22T00:00:00Z,1997-09-13T00:00:00Z
Agnès Gregori Prunera,athletics,1910-07-10T00:00:00Z,2007-11-07T00:00:00Z
Agnès Tchuinté,athletics,1959-01-30T00:00:00Z,1990-01-01T00:00:00Z
Agostino Frassinetti,swimming,1897-10-20T00:00:00Z,1967-03-16T00:00:00Z
Agustí Jorba Argentí,athletics,1947-06-03T00:00:00Z,2021-10-21T00:00:00Z
Ahikam Polonsky,athletics,1935-07-06T00:00:00Z,2011-08-21T00:00:00Z
Ahmed Anarbayev,swimming,1948-05-30T00:00:00Z,2023-08-06T00:00:00Z
Ahmed Issa,athletics,1943-07-17T00:00:00Z,1983-01-01T00:00:00Z
Ahmed Kamel Shata,athletics,1961-01-23T00:00:00Z,2016-05-04T00:00:00Z
Ahmed Labidi,athletics,1923-04-19T00:00:00Z,2008-07-17T00:00:00Z
Ahmet Aytar,athletics,1922-01-01T00:00:00Z,1992-05-01T00:00:00Z
Ahmet Mazhar Bozdoğan,swimming,1953-01-01T00:00:00Z,2022-01-25T00:00:00Z
Ahmet Melek,athletics,1966-01-01T00:00:00Z,2016-12-23T00:00:00Z
Ahuva Kraus,athletics,1932-02-23T00:00:00Z,2009-05-17T00:00:00Z
Aigars Fadejevs,athletics,1975-12-27T00:00:00Z,2024-12-17T00:00:00Z
Aila Koivistoinen,athletics,1952-01-19T00:00:00Z,1980-01-01T00:00:00Z
Aileen Meagher,athletics,1910-11-26T00:00:00Z,1987-08-02T00:00:00Z
Aileen Riggin,swimming,1906-05-02T00:00:00Z,2002-10-19T00:00:00Z
Aili Reiko,athletics,1918-10-19T00:00:00Z,2011-01-01T00:00:00Z
Aimo Aho,athletics,1951-05-31T00:00:00Z,2014-07-10T00:00:00Z
Aimo Puska,athletics,1952-01-23T00:00:00Z,2010-10-06T00:00:00Z
Aimé Knepper,athletics,1921-11-29T00:00:00Z,2021-01-18T00:00:00Z
Aimé Proot,athletics,1890-01-01T00:00:00Z,1959-01-30T00:00:00Z
Aimée Lallement,athletics,1898-01-01T00:00:00Z,1988-09-11T00:00:00Z
Aimée Lallement,athletics,1898-08-16T00:00:00Z,1988-09-11T00:00:00Z
Ain Andressoo,athletics,1935-11-24T00:00:00Z,2023-02-09T00:00:00Z
Ain Kaasik,swimming,1947-05-22T00:00:00Z,2018-05-29T00:00:00Z
Ain Matvere,badminton,1967-01-13T00:00:00Z,2018-05-14T00:00:00Z
Aina Berg,swimming,1902-01-07T00:00:00Z,1992-10-07T00:00:00Z
Aino Aalto,athletics,1917-06-11T00:00:00Z,1999-09-29T00:00:00Z
Aino Autio,athletics,1932-01-04T00:00:00Z,2022-11-17T00:00:00Z
Aino Issak,tennis,1920-03-02T00:00:00Z,2019-05-22T00:00:00Z
Aino Sillaots,athletics,1935-02-17T00:00:00Z,2016-10-22T00:00:00Z
Aita-Vilhelmine Peters,athletics,1932-02-13T00:00:00Z,2022-08-10T00:00:00Z
Aivar Lankei,athletics,1961-02-12T00:00:00Z,2018-04-02T00:00:00Z
Aivaras Balzekas,tennis,1982-04-08T00:00:00Z,2005-10-10T00:00:00Z
Ajmer Singh,athletics,1940-02-01T00:00:00Z,2010-01-26T00:00:00Z
Akanthos of Sparta,athletics,http://www.wikidata.org/.well-known/genid/41d46417f7b0121dbfcec591357d43e3,http://www.wikidata.org/.well-known/genid/3424bde55cf1e2f45250c31c157a3ce2
Akhilesh Das,badminton,1961-03-31T00:00:00Z,2017-04-12T00:00:00Z
Akhtar Ali,tennis,1939-07-05T00:00:00Z,2021-02-07T00:00:00Z
Aki Loikkanen,athletics,1945-09-12T00:00:00Z,2013-05-15T00:00:00Z
Akilles Järvinen,athletics,1905-09-19T00:00:00Z,1943-03-07T00:00:00Z
Akio Nohira,table tennis,1937-01-01T00:00:00Z,2015-02-04T00:00:00Z
Aksel Hansen,badminton,1907-05-11T00:00:00Z,1993-01-01T00:00:00Z
Aksel Kuuse,athletics,1913-09-18T00:00:00Z,1942-04-27T00:00:00Z
Aksel Laul,athletics,1925-01-18T00:00:00Z,2017-01-11T00:00:00Z
Aksel Madsen,athletics,1899-07-29T00:00:00Z,1988-12-15T00:00:00Z
Aksel Nikolajsen,athletics,1901-02-09T00:00:00Z,1993-03-18T00:00:00Z
Aksel Thorsager,athletics,1933-08-13T00:00:00Z,2020-07-09T00:00:00Z
Aku Räkköläinen,athletics,1911-06-08T00:00:00Z,2004-10-03T00:00:00Z
Al Balding,golf,1924-04-29T00:00:00Z,2006-07-30T00:00:00Z
Al Baldwin,athletics,1923-02-21T00:00:00Z,1994-05-23T00:00:00Z
Al Bates,athletics,1905-04-24T00:00:00Z,1999-06-09T00:00:00Z
Al Besselink,golf,1922-06-30T00:00:00Z,2017-01-01T00:00:00Z
Al Blozis,athletics,1919-01-05T00:00:00Z,1945-01-21T00:00:00Z
Al Blozis,athletics,1919-01-05T00:00:00Z,1945-01-31T00:00:00Z
Al Brosch,golf,1911-11-08T00:00:00Z,1975-12-10T00:00:00Z
Al Bruno,athletics,1927-03-28T00:00:00Z,2014-10-05T00:00:00Z
Al Cantello,athletics,1931-06-09T00:00:00Z,2024-01-17T00:00:00Z
Al Cantello,athletics,1933-06-09T00:00:00Z,2024-01-17T00:00:00Z
Al Confalone,athletics,1931-12-21T00:00:00Z,1994-08-30T00:00:00Z
Al Espinosa,golf,1891-03-24T00:00:00Z,1957-01-04T00:00:00Z
Al Hall,athletics,1934-08-02T00:00:00Z,2008-10-09T00:00:00Z
Al Howie,athletics,1945-09-16T00:00:00Z,2016-06-21T00:00:00Z
Al Kelley,golf,1935-02-09T00:00:00Z,2017-12-17T00:00:00Z
Al LeConey,athletics,1901-11-03T00:00:00Z,1959-11-11T00:00:00Z
Al Mengert,golf,1928-06-21T00:00:00Z,2021-04-06T00:00:00Z
Al Oerter,athletics,1936-09-19T00:00:00Z,2007-10-01T00:00:00Z
Al Tharnish,athletics,1869-05-03T00:00:00Z,1935-03-18T00:00:00Z
Al Vande Weghe,swimming,1916-07-28T00:00:00Z,2002-08-13T00:00:00Z
Al Watrous,golf,1899-07-22T00:00:00Z,1983-12-03T00:00:00Z
Aladár Bitskey,swimming,1905-10-18T00:00:00Z,1991-03-18T00:00:00Z
Aladár Szabó,athletics,1931-01-01T00:00:00Z,2002-11-12T00:00:00Z
Alain David,athletics,1932-01-26T00:00:00Z,2022-07-24T00:00:00Z
Alain Distinguin,swimming,1929-10-18T00:00:00Z,2018-04-28T00:00:00Z
Alain Drufin,athletics,1942-07-11T00:00:00Z,2024-02-12T00:00:00Z
Alain Gerbault,tennis,1893-11-17T00:00:00Z,1941-12-16T00:00:00Z
Alain Gottvallès,swimming,1942-03-22T00:00:00Z,2008-02-28T00:00:00Z
Alain Ledoux,table tennis,1952-10-09T00:00:00Z,2008-10-16T00:00:00Z
Alain Mimoun,athletics,1921-01-01T00:00:00Z,2013-06-27T00:00:00Z
Alain Porthault,athletics,1929-07-15T00:00:00Z,2019-11-25T00:00:00Z
Alain Sevestre,athletics,1941-06-16T00:00:00Z,2000-05-02T00:00:00Z
Alajos Kenyery,swimming,1892-09-21T00:00:00Z,1955-11-09T00:00:00Z
Alajos Szokolyi,athletics,1871-06-19T00:00:00Z,1932-09-09T00:00:00Z
Alan Christie,athletics,1905-06-14T00:00:00Z,2002-01-09T00:00:00Z
Alan Clarkson,swimming,1936-09-12T00:00:00Z,2010-01-01T00:00:00Z
Alan Coldham,tennis,1906-07-28T00:00:00Z,1996-12-01T00:00:00Z
Alan Cranston,athletics,1914-06-19T00:00:00Z,2000-12-31T00:00:00Z
Alan Dick,athletics,1930-04-15T00:00:00Z,2002-02-01T00:00:00Z
Alan Ford,swimming,1923-12-07T00:00:00Z,2008-11-03T00:00:00Z
Alan Geddes,athletics,1912-08-07T00:00:00Z,1993-01-27T00:00:00Z
Alan Helffrich,athletics,1900-08-07T00:00:00Z,1994-02-03T00:00:00Z
Alan Hime,swimming,1929-06-24T00:00:00Z,1985-11-02T00:00:00Z
Alan Hunter,athletics,1913-11-16T00:00:00Z,2002-04-25T00:00:00Z
Alan Jones,tennis,1948-10-01T00:00:00Z,2024-04-07T00:00:00Z
Alan Kimber,swimming,1949-01-01T00:00:00Z,2012-09-06T00:00:00Z
Alan Ladd,swimming,1913-09-03T00:00:00Z,1964-01-29T00:00:00Z
Alan Lerwill,athletics,1946-11-15T00:00:00Z,2021-02-06T00:00:00Z
Alan Lynch,athletics,1954-01-22T00:00:00Z,2024-10-29T00:00:00Z
Alan Mills,tennis,1935-11-06T00:00:00Z,2024-01-18T00:00:00Z
Alan Murray,golf,1940-06-17T00:00:00Z,2019-05-24T00:00:00Z
Alan Newton,cycling,1931-03-19T00:00:00Z,2023-05-22T00:00:00Z
Alan Parker,athletics,1928-05-05T00:00:00Z,2012-11-15T00:00:00Z
Alan Paterson,athletics,1928-06-11T00:00:00Z,1999-05-08T00:00:00Z
Alan Patterson,athletics,1886-03-12T00:00:00Z,1916-03-14T00:00:00Z
Alan Pennington,athletics,1916-04-04T00:00:00Z,1961-06-02T00:00:00Z
Alan Sayers,athletics,1916-12-06T00:00:00Z,2017-08-19T00:00:00Z
Alan Simpson,athletics,1940-05-22T00:00:00Z,2024-10-25T00:00:00Z
Alan Stedman,tennis,1908-04-23T00:00:00Z,1984-07-01T00:00:00Z
Alan Titherley,badminton,1903-01-01T00:00:00Z,1963-06-24T00:00:00Z
Alan Turing,athletics,1912-06-23T00:00:00Z,1954-06-07T00:00:00Z
Alan Waterson,golf,1915-10-18T00:00:00Z,2003-05-01T00:00:00Z
Alan Yeomans,swimming,1938-06-08T00:00:00Z,2004-06-16T00:00:00Z
Alari Lindmäe,table tennis,1967-09-15T00:00:00Z,1985-05-03T00:00:00Z
Alaric Boor,swimming,1892-10-18T00:00:00Z,1917-11-01T00:00:00Z
Alastair Bradley Martin,tennis,1915-03-11T00:00:00Z,2010-01-12T00:00:00Z
Alastair Gordon,athletics,1928-10-30T00:00:00Z,2007-04-24T00:00:00Z
Alastair McCorquodale,athletics,1925-12-05T00:00:00Z,2009-02-27T00:00:00Z
Albano Albanese,athletics,1921-12-20T00:00:00Z,2010-12-05T00:00:00Z
Albert Andersen,athletics,1891-02-17T00:00:00Z,1977-12-07T00:00:00Z
Albert Andersson,athletics,1902-04-25T00:00:00Z,1977-03-05T00:00:00Z
Albert Ariel Bedwin Johnson,tennis,1914-12-05T00:00:00Z,1996-03-09T00:00:00Z
Albert Bakaev,swimming,1964-01-09T00:00:00Z,2009-06-05T00:00:00Z
Albert Bond Lambert,golf,1875-12-06T00:00:00Z,1946-11-12T00:00:00Z
Albert Bougoin,swimming,1886-05-13T00:00:00Z,1960-01-05T00:00:00Z
Albert Bouguin,swimming,1880-01-01T00:00:00Z,1960-01-01T00:00:00Z
Albert Burke,tennis,1901-01-01T00:00:00Z,1958-11-01T00:00:00Z
Albert Buydens,swimming,1905-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/213cd76a491289a25a5bab121cdbb475
Albert Canet,tennis,1878-04-17T00:00:00Z,1930-07-25T00:00:00Z
Albert Champoudry,athletics,1880-05-08T00:00:00Z,1933-06-23T00:00:00Z
Albert Charlot Gadnaire,athletics,1892-01-01T00:00:00Z,1991-01-01T00:00:00Z
Albert Chrétien,swimming,1890-04-21T00:00:00Z,1934-01-21T00:00:00Z
Albert Corey,athletics,1878-04-16T00:00:00Z,1926-08-03T00:00:00Z
Albert Davis Prebble,tennis,1873-10-22T00:00:00Z,1946-08-27T00:00:00Z
Albert Davis Prebble,badminton,1873-10-22T00:00:00Z,1946-08-27T00:00:00Z
Albert Dayer,athletics,1925-10-11T00:00:00Z,1987-05-01T00:00:00Z
Albert Deborgies,swimming,1902-07-06T00:00:00Z,1984-06-06T00:00:00Z
Albert Delanoy,athletics,1881-02-13T00:00:00Z,1944-05-19T00:00:00Z
Albert Dickin,swimming,1901-01-11T00:00:00Z,1955-05-05T00:00:00Z
Albert Durant,swimming,1892-07-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/e8053c900310bb81254e746b675f6630
Albert Edward Harbot,badminton,1896-12-01T00:00:00Z,1968-01-28T00:00:00Z
Albert Empie Wright,tennis,1867-09-18T00:00:00Z,1945-03-16T00:00:00Z
Albert Gaertner,tennis,1939-03-09T00:00:00Z,1996-08-09T00:00:00Z
Albert Gutterson,athletics,1887-08-23T00:00:00Z,1965-04-07T00:00:00Z
Albert Hare,athletics,1887-05-12T00:00:00Z,1969-12-23T00:00:00Z
Albert Hawke,tennis,1900-12-03T00:00:00Z,1989-02-14T00:00:00Z
Albert Hawkins,gymnastics,1886-05-21T00:00:00Z,1969-01-01T00:00:00Z
Albert Heijnneman,athletics,1896-10-28T00:00:00Z,1944-02-20T00:00:00Z
Albert Heisé,athletics,1899-05-14T00:00:00Z,1951-01-07T00:00:00Z
Albert Hill,athletics,1889-03-24T00:00:00Z,1969-01-08T00:00:00Z
Albert Hoskins,tennis,1874-01-01T00:00:00Z,2000-01-01T00:00:00Z
Albert Hulsebosch,athletics,1897-04-07T00:00:00Z,1982-01-05T00:00:00Z
Albert Isola,athletics,1898-07-10T00:00:00Z,1991-01-01T00:00:00Z
Albert Ivanov,athletics,1931-09-07T00:00:00Z,2000-04-05T00:00:00Z
Albert Jacobsen,athletics,1893-02-07T00:00:00Z,http://www.wikidata.org/.well-known/genid/b49bc27810393e02729131b7bccb7a8f
Albert Johnson,athletics,1880-01-01T00:00:00Z,1963-05-31T00:00:00Z
Albert Johnson,athletics,1931-05-01T00:00:00Z,2011-05-20T00:00:00Z
Albert Koskinen,athletics,1925-10-29T00:00:00Z,2004-12-23T00:00:00Z
Albert Lammens,tennis,1890-01-01T00:00:00Z,1933-01-01T00:00:00Z
Albert Lamppu,athletics,1899-04-08T00:00:00Z,1976-07-25T00:00:00Z
Albert Larsen,athletics,1901-04-05T00:00:00Z,1985-09-05T00:00:00Z
Albert Lindqvist,tennis,1888-02-26T00:00:00Z,1961-03-28T00:00:00Z
Albert Lucas,athletics,1899-02-04T00:00:00Z,1967-01-23T00:00:00Z
Albert Mangan,athletics,1915-02-28T00:00:00Z,1993-06-23T00:00:00Z
Albert Martin,athletics,1927-05-18T00:00:00Z,2003-05-03T00:00:00Z
Albert Mayaud,swimming,1899-03-31T00:00:00Z,1987-08-14T00:00:00Z
Albert Michant,swimming,1876-02-11T00:00:00Z,http://www.wikidata.org/.well-known/genid/1aa6c6c020fd9e8862a9aecad97172a2
Albert Michelsen,athletics,1893-12-16T00:00:00Z,1964-07-07T00:00:00Z
Albert Moché,athletics,1885-02-11T00:00:00Z,1977-02-06T00:00:00Z
Albert Murray,golf,1887-09-03T00:00:00Z,1974-01-01T00:00:00Z
Albert Norak,swimming,1928-11-08T00:00:00Z,2015-03-28T00:00:00Z
Albert Olbrechts,athletics,1915-02-04T00:00:00Z,2018-12-27T00:00:00Z
Albert Radusch,athletics,1926-07-02T00:00:00Z,2005-12-15T00:00:00Z
Albert Richards,athletics,1924-08-13T00:00:00Z,2003-04-27T00:00:00Z
Albert Ritzenberg,tennis,1918-11-11T00:00:00Z,2018-11-22T00:00:00Z
Albert Rose,athletics,1901-11-10T00:00:00Z,1961-03-28T00:00:00Z
Albert Rowland,athletics,1885-10-26T00:00:00Z,1918-07-23T00:00:00Z
Albert Schumberg,swimming,1909-04-19T00:00:00Z,1967-01-16T00:00:00Z
Albert Schwartz,swimming,1907-12-21T00:00:00Z,1986-12-07T00:00:00Z
Albert Smoke,athletics,1894-03-01T00:00:00Z,1944-12-22T00:00:00Z
Albert Sprott,athletics,1887-10-05T00:00:00Z,1951-12-19T00:00:00Z
Albert Sprott,athletics,1897-08-07T00:00:00Z,1951-12-19T00:00:00Z
Albert Steinmetz,athletics,1909-12-28T00:00:00Z,1984-08-08T00:00:00Z
Albert Thomas,athletics,1935-02-08T00:00:00Z,2013-10-27T00:00:00Z
"Albert Tingey, Sr.",golf,1869-01-01T00:00:00Z,1953-02-01T00:00:00Z
Albert Tyler,athletics,1872-01-04T00:00:00Z,1945-07-25T00:00:00Z
Albert Vaino,athletics,1931-02-23T00:00:00Z,2019-01-18T00:00:00Z
Albert Vandeplancke,swimming,1911-01-02T00:00:00Z,1939-04-18T00:00:00Z
Albert Webster,athletics,1925-05-25T00:00:00Z,2010-06-20T00:00:00Z
Albert Weinstein,athletics,1885-10-13T00:00:00Z,1969-12-07T00:00:00Z
Albert Werkmüller,athletics,1879-12-31T00:00:00Z,1914-08-21T00:00:00Z
Albert Wiggins,swimming,1935-05-27T00:00:00Z,2011-06-01T00:00:00Z
Albert William Austin,golf,1857-03-27T00:00:00Z,1934-07-05T00:00:00Z
Albert Wyatt,athletics,1886-10-23T00:00:00Z,1950-01-01T00:00:00Z
Albert Yator,athletics,1993-09-06T00:00:00Z,2011-02-05T00:00:00Z
Albert Zellekens,gymnastics,2000-01-01T00:00:00Z,1978-01-01T00:00:00Z
Albert Zürner,swimming,1890-01-30T00:00:00Z,1920-07-18T00:00:00Z
Albert Öberg,athletics,1888-08-24T00:00:00Z,1990-05-12T00:00:00Z
Albert-Viktor Kanepi,table tennis,1917-12-27T00:00:00Z,2006-04-18T00:00:00Z
Alberte de Campou,athletics,1935-08-25T00:00:00Z,2022-05-22T00:00:00Z
Alberto Arilla,tennis,1937-12-16T00:00:00Z,2021-09-05T00:00:00Z
Alberto Arilla,tennis,1937-12-24T00:00:00Z,2021-09-05T00:00:00Z
Alberto Bonacossa,tennis,1883-08-24T00:00:00Z,1953-12-31T00:00:00Z
Alberto Byington,athletics,1902-05-18T00:00:00Z,1964-12-17T00:00:00Z
Alberto Castagnetti,swimming,1943-02-03T00:00:00Z,2009-10-12T00:00:00Z
Alberto Cavallero,athletics,1900-09-14T00:00:00Z,1968-10-07T00:00:00Z
Alberto Chávez Ramírez,athletics,1934-01-01T00:00:00Z,2021-08-16T00:00:00Z
Alberto Conrad,swimming,1910-03-26T00:00:00Z,http://www.wikidata.org/.well-known/genid/a4f0c7641b2553dbb240e233c8faaf6d
Alberto Dominutti,athletics,1904-05-14T00:00:00Z,http://www.wikidata.org/.well-known/genid/bb74e0ff8214883ad02859eeda634f7a
Alberto Duñabeitia Mota,athletics,1900-01-07T00:00:00Z,1988-01-01T00:00:00Z
Alberto Forelli,swimming,1946-07-17T00:00:00Z,2025-01-26T00:00:00Z
Alberto Isaac,swimming,1923-03-18T00:00:00Z,1998-01-09T00:00:00Z
Alberto Jarrín,athletics,1901-01-01T00:00:00Z,1981-08-30T00:00:00Z
Alberto Jurado,athletics,1902-05-24T00:00:00Z,1984-08-10T00:00:00Z
Alberto Labarthe,athletics,1928-03-31T00:00:00Z,2021-11-18T00:00:00Z
Alberto Matos,athletics,1944-06-06T00:00:00Z,2021-01-28T00:00:00Z
Alberto Nahmias,athletics,1905-01-01T00:00:00Z,1984-01-01T00:00:00Z
Alberto Torres,athletics,1934-02-20T00:00:00Z,1999-04-17T00:00:00Z
Alberto Triulzi,athletics,1928-01-06T00:00:00Z,1968-10-26T00:00:00Z
Alberto Warnken,athletics,1889-02-01T00:00:00Z,1944-09-14T00:00:00Z
Alberto Warnken,athletics,1889-09-02T00:00:00Z,1944-09-14T00:00:00Z
Alberto Zorrilla,swimming,1906-04-06T00:00:00Z,1986-04-23T00:00:00Z
Alberto del Bono,tennis,1906-01-01T00:00:00Z,1998-01-01T00:00:00Z
Albien Van Holsbeeck,athletics,1946-01-06T00:00:00Z,2024-12-10T00:00:00Z
Albin Czech,athletics,1934-08-04T00:00:00Z,2014-06-10T00:00:00Z
Albin Stenroos,athletics,1889-02-24T00:00:00Z,1971-04-30T00:00:00Z
Albina Osipowich,swimming,1911-02-26T00:00:00Z,1964-06-06T00:00:00Z
Albina Yelkina,athletics,1932-12-29T00:00:00Z,2009-03-20T00:00:00Z
Albino Pighi,athletics,1903-05-13T00:00:00Z,1971-10-15T00:00:00Z
